Timestamp,CPU_Usage,CPU_Frequency,Memory_Usage,Disk_Usage,Process_Count,Thread_Count,CPU_Temperature,GPU_Temperature
2025-12-12T00:48:58.069457,49.5,3793.0,83.3,79.1,189,2500,64.75,39.5
2025-12-12T00:49:04.846229,46.3,3793.0,83.0,79.1,189,2502,67.4375,40.333333333333336
2025-12-12T00:49:11.634956,51.9,3793.0,82.8,79.1,189,2520,66.0,40.666666666666664
2025-12-12T00:49:18.374846,46.8,3793.0,82.7,79.1,189,2519,61.5625,41.166666666666664
2025-12-12T00:49:25.278582,50.3,3793.0,82.8,79.1,189,2509,68.0625,40.833333333333336
2025-12-12T00:49:32.144574,52.7,3793.0,83.0,79.1,189,2494,63.25,40.5
2025-12-12T00:49:38.992811,54.7,3793.0,83.1,79.1,189,2514,62.8125,40.666666666666664
2025-12-12T00:49:45.803742,55.2,3793.0,83.0,79.1,189,2532,65.8125,39.833333333333336
2025-12-12T00:49:52.475781,44.4,3793.0,82.9,79.1,189,2510,61.9375,41.166666666666664
2025-12-12T00:49:59.183409,46.3,3793.0,82.9,79.1,189,2508,62.5,41.5
2025-12-12T00:50:05.713893,57.8,3793.0,82.9,79.1,189,2503,69.625,41.333333333333336
2025-12-12T00:50:12.435764,45.5,3793.0,82.6,79.1,189,2506,63.5,41.333333333333336
2025-12-12T00:50:19.096150,35.2,3793.0,82.4,79.1,189,2505,60.125,41.666666666666664
2025-12-12T00:50:25.720810,36.2,3793.0,82.3,79.1,189,2507,61.5625,41.333333333333336
2025-12-12T00:50:32.380147,44.5,3793.0,82.5,79.1,189,2488,61.375,41.5
2025-12-12T00:50:39.066060,45.0,3793.0,82.4,79.1,189,2499,65.4375,41.5
2025-12-12T00:50:45.752301,45.2,3793.0,82.3,79.1,189,2501,62.0,41.833333333333336
2025-12-12T00:50:52.389432,37.1,3793.0,82.0,79.1,189,2505,64.8125,41.833333333333336
2025-12-12T00:50:58.997949,32.4,3793.0,82.0,79.1,189,2492,63.5625,42.166666666666664
2025-12-12T00:51:05.583855,34.7,3793.0,81.9,79.1,189,2485,63.3125,42.0
2025-12-12T00:51:12.144211,35.0,3793.0,81.8,79.1,189,2484,60.8125,42.0
2025-12-12T00:51:18.704904,28.0,3793.0,81.4,79.1,189,2480,62.125,42.5
2025-12-12T00:51:25.243519,36.4,3793.0,81.4,79.1,189,2484,58.75,42.333333333333336
2025-12-12T00:51:31.788399,31.4,3793.0,81.5,79.1,188,2473,57.5,42.166666666666664
2025-12-12T00:51:38.345274,25.3,3793.0,81.5,79.1,188,2485,58.5625,42.166666666666664
2025-12-12T00:51:44.915834,28.4,3793.0,81.5,79.1,188,2484,57.5,42.5
2025-12-12T00:51:51.460394,24.8,3793.0,81.4,79.1,188,2484,56.8125,42.5
2025-12-12T00:51:58.016149,29.3,3793.0,81.4,79.1,188,2481,57.25,42.5
2025-12-12T00:52:04.555523,27.8,3793.0,81.4,79.1,188,2458,57.3125,42.666666666666664
2025-12-12T00:52:11.099145,24.5,3793.0,81.4,79.1,188,2461,56.375,42.833333333333336
2025-12-12T00:52:17.657101,27.1,3793.0,81.5,79.1,188,2459,57.875,43.166666666666664
2025-12-12T00:52:24.229629,28.8,3793.0,81.5,79.1,188,2456,56.375,43.5
2025-12-12T00:52:30.784449,24.4,3793.0,81.5,79.1,188,2458,57.25,43.833333333333336
2025-12-12T00:52:37.343744,27.0,3793.0,81.5,79.1,188,2471,57.125,43.833333333333336
2025-12-12T00:52:43.889983,22.2,3793.0,81.5,79.1,188,2462,56.0,43.833333333333336
2025-12-12T00:52:50.437831,30.3,3793.0,81.5,79.1,188,2462,59.1875,43.833333333333336
2025-12-12T00:52:56.970853,22.5,3793.0,81.5,79.1,188,2461,56.8125,44.166666666666664
2025-12-12T00:53:03.540984,26.3,3793.0,81.5,79.1,188,2462,57.375,44.166666666666664
2025-12-12T00:53:10.271907,57.0,3793.0,81.7,79.1,188,2462,64.0,42.833333333333336
2025-12-12T00:53:16.842224,27.7,3793.0,81.8,79.1,188,2462,61.125,43.333333333333336
2025-12-12T00:53:23.422259,37.7,3793.0,81.6,79.1,188,2460,63.125,43.666666666666664
2025-12-12T00:53:30.072682,38.9,3793.0,81.6,79.1,188,2457,62.25,43.666666666666664
2025-12-12T00:53:36.681394,38.0,3793.0,81.7,79.1,188,2455,63.125,43.5
2025-12-12T00:53:43.233381,28.6,3793.0,81.8,79.1,188,2457,60.125,43.833333333333336
2025-12-12T00:53:49.756005,28.3,3793.0,81.1,79.1,188,2457,56.6875,43.666666666666664
2025-12-12T00:53:56.328470,23.1,3793.0,81.2,79.1,188,2452,59.25,44.0
2025-12-12T00:54:02.841484,30.6,3793.0,81.1,79.1,188,2453,64.25,42.666666666666664
2025-12-12T00:54:09.354194,20.9,3793.0,81.1,79.1,188,2463,57.4375,43.666666666666664
2025-12-12T00:54:15.890595,22.6,3793.0,81.0,79.1,188,2463,55.125,43.833333333333336
2025-12-12T00:54:22.547908,30.8,3793.0,81.0,79.1,188,2448,58.0625,43.666666666666664
2025-12-12T00:54:29.056194,20.3,3793.0,81.0,79.1,188,2445,55.8125,44.0
2025-12-12T00:54:35.729137,32.1,3793.0,81.0,79.1,188,2437,61.5,44.0
2025-12-12T00:54:42.254779,30.4,3793.0,81.1,79.1,188,2442,62.1875,44.0
2025-12-12T00:54:48.784170,17.1,3793.0,81.1,79.1,188,2445,56.0625,44.166666666666664
2025-12-12T00:54:55.327666,34.3,3793.0,81.0,79.1,188,2444,59.5,43.833333333333336
2025-12-12T00:55:01.896777,30.0,3793.0,80.9,79.1,188,2435,58.875,44.166666666666664
2025-12-12T00:55:08.414164,23.6,3793.0,80.9,79.1,188,2443,59.6875,43.833333333333336
2025-12-12T00:55:14.948465,28.5,3793.0,80.9,79.1,188,2434,56.375,44.666666666666664
2025-12-12T00:55:21.486665,16.2,3793.0,80.9,79.1,188,2432,55.3125,44.666666666666664
2025-12-12T00:55:28.030096,27.8,3793.0,80.9,79.1,188,2418,57.875,45.0
2025-12-12T00:55:34.572386,23.4,3793.0,80.8,79.1,188,2418,58.125,45.166666666666664
2025-12-12T00:55:41.106344,27.0,3793.0,80.8,79.1,188,2417,58.0625,45.166666666666664
2025-12-12T00:55:47.788585,24.6,3793.0,80.7,79.1,188,2416,59.0625,45.166666666666664
2025-12-12T00:55:54.318683,24.9,3793.0,80.7,79.1,188,2422,54.5,45.5
2025-12-12T00:56:00.855023,28.9,3793.0,80.7,79.1,188,2423,57.5625,45.333333333333336
2025-12-12T00:56:07.406912,39.2,3793.0,80.6,79.1,188,2419,59.125,45.333333333333336
2025-12-12T00:56:13.936622,28.9,3793.0,80.7,79.1,188,2462,59.75,45.666666666666664
2025-12-12T00:56:20.474070,27.6,3793.0,80.4,79.1,188,2463,55.9375,45.833333333333336
2025-12-12T00:56:27.067990,33.2,3793.0,80.4,79.1,188,2479,61.5625,45.5
2025-12-12T00:56:33.665660,38.6,3793.0,80.5,79.1,189,2493,60.6875,45.666666666666664
2025-12-12T00:56:40.270305,37.4,3793.0,80.5,79.1,189,2497,61.625,45.333333333333336
2025-12-12T00:56:46.937783,43.5,3793.0,80.8,79.1,189,2499,62.3125,44.666666666666664
2025-12-12T00:56:53.571229,43.4,3793.0,81.0,79.1,189,2500,63.75,45.166666666666664
2025-12-12T00:57:00.178438,38.6,3793.0,81.2,79.1,189,2502,61.8125,45.5
2025-12-12T00:57:06.766993,38.1,3793.0,81.0,79.1,189,2499,61.9375,46.0
2025-12-12T00:57:13.359205,37.3,3793.0,80.8,79.1,189,2505,65.25,45.833333333333336
2025-12-12T00:57:19.927271,35.5,3793.0,80.9,79.1,189,2504,60.6875,46.0
2025-12-12T00:57:26.520636,36.6,3793.0,81.0,79.1,189,2503,60.875,45.5
2025-12-12T00:57:33.105902,36.2,3793.0,81.0,79.1,189,2500,63.5625,45.833333333333336
2025-12-12T00:57:39.706758,34.2,3793.0,80.9,79.1,189,2478,60.4375,45.833333333333336
2025-12-12T00:57:46.299090,38.2,3793.0,80.9,79.1,189,2480,63.375,46.0
2025-12-12T00:57:52.894325,43.4,3793.0,81.2,79.1,189,2519,64.375,46.0
2025-12-12T00:57:59.604245,45.7,3793.0,81.3,79.1,189,2505,63.25,46.0
2025-12-12T00:58:06.464769,58.9,3793.0,81.5,79.1,189,2511,63.5,44.166666666666664
2025-12-12T00:58:13.220867,50.3,3793.0,81.5,79.1,189,2521,63.1875,45.166666666666664
2025-12-12T00:58:19.844116,39.0,3793.0,81.6,79.1,189,2516,61.4375,45.666666666666664
2025-12-12T00:58:26.528852,42.6,3793.0,81.7,79.1,190,2528,61.875,45.5
2025-12-12T00:58:33.173376,41.4,3793.0,81.7,79.1,190,2539,61.0,45.833333333333336
2025-12-12T00:58:39.790786,43.9,3793.0,81.8,79.1,190,2537,65.0625,45.833333333333336
2025-12-12T00:58:46.458068,40.7,3793.0,81.9,79.1,190,2534,63.625,45.666666666666664
2025-12-12T00:58:53.238650,55.2,3793.0,81.8,79.1,190,2536,62.8125,45.0
2025-12-12T00:59:00.082845,40.4,3793.0,82.3,79.1,190,2533,63.9375,45.166666666666664
2025-12-12T00:59:06.709856,41.9,3793.0,82.3,79.1,190,2523,63.9375,41.333333333333336
2025-12-12T00:59:13.292355,38.5,3793.0,82.2,79.1,190,2530,60.875,39.333333333333336
2025-12-12T00:59:19.907326,37.7,3793.0,82.2,79.1,190,2531,60.375,38.833333333333336
2025-12-12T00:59:26.719873,57.9,3793.0,82.0,79.1,190,2528,62.375,42.166666666666664
2025-12-12T00:59:33.659947,60.8,3793.0,82.1,79.1,190,2526,63.4375,41.166666666666664
2025-12-12T00:59:40.225329,30.3,3793.0,82.5,79.1,190,2524,68.125,37.833333333333336
2025-12-12T00:59:47.099437,61.8,3793.0,82.7,79.1,190,2527,65.875,40.166666666666664
2025-12-12T00:59:54.087694,53.5,3793.0,82.1,79.1,190,2479,64.625,41.166666666666664
2025-12-12T01:00:00.951471,59.3,3793.0,82.1,79.1,190,2476,63.625,40.833333333333336
2025-12-12T01:00:07.763345,47.2,3793.0,81.9,79.1,190,2471,64.6875,41.333333333333336
2025-12-12T01:00:14.372257,39.3,3793.0,82.0,79.1,190,2457,61.25,41.333333333333336
2025-12-12T01:00:20.941927,39.4,3793.0,82.0,79.1,190,2455,58.75,41.166666666666664
2025-12-12T01:00:27.625818,44.4,3793.0,82.1,79.1,190,2457,64.6875,41.0
2025-12-12T01:00:34.244019,45.5,3793.0,82.0,79.1,190,2452,61.25,40.833333333333336
2025-12-12T01:00:40.805667,36.6,3793.0,82.2,79.1,190,2445,60.375,36.666666666666664
2025-12-12T01:00:47.389691,40.0,3793.0,82.2,79.1,190,2447,65.6875,37.166666666666664
2025-12-12T01:00:53.991612,42.5,3793.0,82.0,79.1,190,2464,60.1875,35.666666666666664
2025-12-12T01:01:00.564745,41.9,3793.0,82.0,79.1,190,2463,60.625,38.166666666666664
2025-12-12T01:01:07.153246,34.9,3793.0,81.9,79.1,190,2463,61.0625,35.166666666666664
2025-12-12T01:01:13.926821,50.6,3793.0,81.9,79.1,190,2464,65.9375,38.5
2025-12-12T01:01:20.687180,51.0,3793.0,81.4,79.1,190,2467,65.75,38.666666666666664
2025-12-12T01:01:27.377663,49.2,3793.0,81.3,79.1,190,2474,62.6875,39.333333333333336
2025-12-12T01:01:34.101819,41.9,3793.0,81.2,79.1,190,2477,63.0,39.0
2025-12-12T01:01:40.931152,48.8,3793.0,81.1,79.1,190,2475,63.5,39.0
2025-12-12T01:01:47.629278,36.1,3793.0,81.0,79.1,190,2471,61.375,39.333333333333336
2025-12-12T01:01:54.251580,40.9,3793.0,81.3,79.1,190,2475,62.0625,38.666666666666664
2025-12-12T01:02:01.042324,45.0,3793.0,81.1,79.1,190,2471,61.75,39.166666666666664
2025-12-12T01:02:07.848354,46.6,3793.0,81.1,79.1,190,2451,63.8125,39.666666666666664
2025-12-12T01:02:14.559269,42.0,3793.0,80.9,79.1,190,2460,62.3125,39.666666666666664
2025-12-12T01:02:21.308763,44.8,3793.0,80.9,79.1,190,2457,63.25,39.333333333333336
2025-12-12T01:02:28.079022,40.1,3793.0,80.9,79.1,190,2449,61.5,39.833333333333336
2025-12-12T01:02:34.810755,44.6,3793.0,80.8,79.1,190,2453,61.875,40.0
2025-12-12T01:02:41.492929,41.8,3793.0,80.9,79.1,190,2453,61.25,40.333333333333336
2025-12-12T01:02:48.307425,53.8,3793.0,81.0,79.1,190,2448,64.0625,39.833333333333336
2025-12-12T01:02:55.071584,52.5,3793.0,81.0,79.1,190,2451,62.625,40.5
2025-12-12T01:03:01.792038,47.7,3793.0,81.1,79.1,190,2440,61.5625,40.0
2025-12-12T01:03:08.404922,40.9,3793.0,81.2,79.1,190,2446,63.375,40.833333333333336
2025-12-12T01:03:14.987823,41.6,3793.0,81.3,79.1,190,2454,62.875,37.0
2025-12-12T01:03:21.656862,37.5,3793.0,81.4,79.1,189,2456,61.125,40.166666666666664
2025-12-12T01:03:28.238476,35.5,3793.0,82.1,79.1,189,2450,59.5,36.0
2025-12-12T01:03:34.833618,36.4,3793.0,82.1,79.1,189,2444,60.625,35.5
2025-12-12T01:03:41.400863,34.8,3793.0,82.1,79.1,189,2446,62.5,34.833333333333336
2025-12-12T01:03:47.989563,42.7,3793.0,81.2,79.1,189,2445,59.4375,34.166666666666664
2025-12-12T01:03:54.617785,34.8,3793.0,81.1,79.1,189,2447,59.75,34.166666666666664
2025-12-12T01:04:01.187015,38.1,3793.0,81.2,79.1,189,2446,60.1875,33.5
2025-12-12T01:04:07.791809,36.8,3793.0,81.1,79.1,189,2454,58.875,33.333333333333336
2025-12-12T01:04:14.472115,43.1,3793.0,81.1,79.1,189,2455,60.375,33.0
2025-12-12T01:04:21.045632,35.6,3793.0,81.1,79.1,189,2446,59.75,32.833333333333336
2025-12-12T01:04:27.602540,35.5,3793.0,81.1,79.1,189,2449,59.0,32.833333333333336
2025-12-12T01:04:34.162201,37.6,3793.0,81.1,79.1,189,2443,57.75,33.166666666666664
2025-12-12T01:04:40.730824,36.8,3793.0,81.1,79.1,189,2434,57.625,32.833333333333336
2025-12-12T01:04:47.448949,39.6,3793.0,81.2,79.1,189,2437,59.75,33.166666666666664
2025-12-12T01:04:54.017162,38.1,3793.0,81.3,79.1,189,2440,57.3125,33.166666666666664
2025-12-12T01:05:00.582249,38.5,3793.0,81.2,79.1,189,2435,58.75,33.166666666666664
2025-12-12T01:05:07.145980,42.2,3793.0,81.1,79.1,189,2428,56.9375,33.166666666666664
2025-12-12T01:05:13.722095,34.0,3793.0,81.1,79.1,189,2435,58.0625,33.166666666666664
2025-12-12T01:05:20.398023,42.0,3793.0,81.1,79.1,189,2433,57.3125,33.166666666666664
2025-12-12T01:05:26.980249,38.8,3793.0,81.1,79.1,189,2437,57.4375,33.166666666666664
2025-12-12T01:05:33.555851,38.1,3793.0,81.1,79.1,189,2421,61.375,33.166666666666664
2025-12-12T01:05:40.100764,36.3,3793.0,81.1,79.1,189,2418,57.8125,33.0
2025-12-12T01:05:46.649068,39.4,3793.0,81.1,79.1,189,2415,57.25,33.333333333333336
2025-12-12T01:05:53.207550,35.0,3793.0,81.0,79.1,189,2414,57.25,33.333333333333336
2025-12-12T01:05:59.854889,36.7,3793.0,81.1,79.1,189,2412,55.0,33.0
2025-12-12T01:06:06.463895,29.1,3793.0,81.1,79.1,189,2406,55.0,32.666666666666664
2025-12-12T01:06:13.347977,54.5,3793.0,80.9,79.1,189,2415,62.875,37.0
2025-12-12T01:06:20.166665,52.2,3793.0,80.7,79.1,189,2417,59.6875,37.0
2025-12-12T01:06:26.837084,41.6,3793.0,80.8,79.1,189,2422,59.625,37.833333333333336
2025-12-12T01:06:33.478829,43.5,3793.0,81.1,79.1,188,2420,59.625,37.833333333333336
2025-12-12T01:06:40.056982,31.6,3793.0,81.0,79.1,188,2411,58.75,38.333333333333336
2025-12-12T01:06:46.636566,33.9,3793.0,81.0,79.1,188,2414,61.4375,37.833333333333336
2025-12-12T01:06:53.398234,41.0,3793.0,80.9,79.1,188,2417,58.25,37.833333333333336
2025-12-12T01:07:00.017506,42.2,3793.0,81.1,79.1,188,2417,62.8125,38.0
2025-12-12T01:07:06.670236,33.3,3793.0,81.1,79.1,188,2425,59.1875,38.0
2025-12-12T01:07:13.289941,39.8,3793.0,81.1,79.1,188,2431,59.0625,38.333333333333336
2025-12-12T01:07:19.934433,41.0,3793.0,81.0,79.1,188,2431,58.875,38.5
2025-12-12T01:07:26.572146,39.1,3793.0,81.0,79.1,188,2433,60.8125,38.833333333333336
2025-12-12T01:07:33.144243,32.5,3793.0,81.0,79.1,188,2427,59.75,38.666666666666664
2025-12-12T01:07:39.829170,39.9,3793.0,80.9,79.1,188,2430,58.625,38.5
2025-12-12T01:07:46.410422,31.9,3793.0,80.8,79.1,188,2423,56.5625,39.166666666666664
2025-12-12T01:07:52.979401,32.3,3793.0,80.9,79.1,188,2459,58.9375,39.5
2025-12-12T01:07:59.630632,41.2,3793.0,81.0,79.1,188,2451,57.875,39.666666666666664
2025-12-12T01:08:06.266951,40.3,3793.0,80.9,79.1,188,2454,58.3125,39.833333333333336
2025-12-12T01:08:13.095331,41.7,3793.0,81.0,79.1,188,2462,60.875,39.833333333333336
2025-12-12T01:08:19.867265,49.5,3793.0,81.6,79.1,188,2458,61.4375,39.666666666666664
2025-12-12T01:08:26.488778,37.6,3793.0,81.7,79.1,188,2455,58.875,36.0
2025-12-12T01:08:33.304616,54.1,3793.0,81.6,79.1,188,2447,60.1875,38.333333333333336
2025-12-12T01:08:40.198893,53.4,3793.0,81.5,79.1,188,2456,60.9375,38.5
2025-12-12T01:08:47.034677,53.1,3793.0,81.6,79.1,188,2461,61.125,38.666666666666664
2025-12-12T01:08:53.852833,55.7,3793.0,81.6,79.1,188,2458,62.375,38.666666666666664
2025-12-12T01:09:00.687369,55.2,3793.0,81.7,79.1,188,2459,62.0625,38.5
2025-12-12T01:09:07.515553,56.1,3793.0,81.8,79.1,188,2455,63.25,38.666666666666664
2025-12-12T01:09:14.097630,39.9,3793.0,81.8,79.1,188,2460,63.0,39.333333333333336
2025-12-12T01:09:20.671892,33.5,3793.0,81.9,79.1,188,2461,59.4375,35.5
2025-12-12T01:09:27.341713,39.7,3793.0,81.9,79.1,188,2459,60.375,38.833333333333336
2025-12-12T01:09:33.923703,41.2,3793.0,82.0,79.1,188,2461,63.625,35.166666666666664
2025-12-12T01:09:40.500079,35.3,3793.0,82.0,79.1,188,2460,60.75,34.333333333333336
2025-12-12T01:09:47.079918,37.6,3793.0,82.0,79.1,188,2458,59.125,33.833333333333336
2025-12-12T01:09:53.732422,37.0,3793.0,81.1,79.1,188,2463,58.9375,33.333333333333336
2025-12-12T01:10:00.322023,38.1,3793.0,81.1,79.1,188,2425,58.6875,33.0
2025-12-12T01:10:06.912734,44.8,3793.0,81.1,79.1,188,2425,58.625,32.833333333333336
2025-12-12T01:10:13.504555,44.5,3793.0,81.1,79.1,188,2417,58.875,32.833333333333336
2025-12-12T01:10:20.120720,39.5,3793.0,81.2,79.1,188,2432,57.875,32.833333333333336
2025-12-12T01:10:26.766276,41.1,3793.0,81.1,79.1,188,2438,58.0,32.833333333333336
2025-12-12T01:10:33.369866,34.6,3793.0,81.1,79.1,188,2431,58.3125,32.833333333333336
2025-12-12T01:10:39.989324,37.5,3793.0,81.1,79.1,188,2433,58.9375,32.833333333333336
2025-12-12T01:10:46.595966,46.0,3793.0,81.1,79.1,188,2435,58.5,33.0
2025-12-12T01:10:53.194078,39.3,3793.0,81.1,79.1,188,2435,58.0625,33.0
2025-12-12T01:10:59.797689,36.4,3793.0,81.1,79.1,188,2437,56.25,33.0
2025-12-12T01:11:06.466992,43.8,3793.0,81.1,79.1,188,2427,57.875,33.0
2025-12-12T01:11:13.051409,39.0,3793.0,81.1,79.1,188,2456,57.25,33.0
2025-12-12T01:11:19.656410,37.2,3793.0,81.1,79.1,188,2459,57.5625,33.333333333333336
2025-12-12T01:11:26.261245,39.3,3793.0,81.1,79.1,188,2462,57.5,33.333333333333336
2025-12-12T01:11:32.857830,40.9,3793.0,81.0,79.1,189,2479,57.875,33.0
2025-12-12T01:11:39.558645,42.6,3793.0,81.0,79.1,189,2494,57.0,33.0
2025-12-12T01:11:46.151788,39.3,3793.0,81.0,79.1,189,2492,56.25,33.333333333333336
2025-12-12T01:11:52.766928,37.9,3793.0,81.0,79.1,189,2490,57.25,33.333333333333336
2025-12-12T01:11:59.361939,40.9,3793.0,80.9,79.1,189,2487,57.625,33.0
2025-12-12T01:12:05.956796,39.7,3793.0,80.9,79.1,189,2489,58.75,33.0
2025-12-12T01:12:12.553538,36.6,3793.0,80.9,79.1,189,2483,56.375,33.333333333333336
2025-12-12T01:12:19.216621,44.6,3793.0,80.9,79.1,189,2490,56.9375,33.333333333333336
2025-12-12T01:12:25.842570,39.6,3793.0,81.0,79.1,189,2490,57.0625,33.333333333333336
2025-12-12T01:12:32.459290,39.2,3793.0,80.9,79.1,189,2493,55.9375,33.333333333333336
2025-12-12T01:12:39.057097,46.4,3793.0,80.8,79.1,189,2511,56.9375,33.666666666666664
2025-12-12T01:12:45.728971,41.8,3793.0,80.7,79.1,189,2512,56.6875,33.333333333333336
2025-12-12T01:12:52.338850,42.1,3793.0,80.7,79.1,189,2518,57.125,33.0
2025-12-12T01:12:58.958240,52.8,3793.0,80.7,79.1,189,2515,57.5,33.666666666666664
2025-12-12T01:13:05.584812,40.1,3793.0,80.6,79.1,189,2514,59.0,33.5
2025-12-12T01:13:12.207972,43.8,3793.0,80.6,79.1,189,2516,56.5625,33.0
2025-12-12T01:13:18.913600,35.8,3793.0,80.4,79.1,189,2505,56.125,33.666666666666664
2025-12-12T01:13:25.520684,37.4,3793.0,80.4,79.1,189,2496,55.875,33.333333333333336
2025-12-12T01:13:32.123399,33.6,3793.0,80.4,79.1,189,2477,56.75,33.666666666666664
2025-12-12T01:13:38.734464,37.7,3793.0,80.5,79.1,189,2480,59.625,33.333333333333336
2025-12-12T01:13:45.343931,43.2,3793.0,80.5,79.1,189,2479,56.625,33.333333333333336
2025-12-12T01:13:52.080185,38.7,3793.0,80.5,79.1,189,2478,56.0625,33.833333333333336
2025-12-12T01:13:58.672186,41.0,3793.0,80.5,79.1,189,2478,56.75,34.166666666666664
2025-12-12T01:14:05.290252,41.2,3793.0,80.5,79.1,189,2471,55.875,33.833333333333336
2025-12-12T01:14:11.905624,38.3,3793.0,80.5,79.1,189,2484,57.125,33.833333333333336
2025-12-12T01:14:18.519039,37.5,3793.0,80.5,79.1,189,2488,58.5625,33.833333333333336
2025-12-12T01:14:25.146402,48.4,3793.0,80.5,79.1,189,2453,57.0,33.833333333333336
2025-12-12T01:14:31.805262,40.8,3793.0,80.5,79.1,189,2449,56.625,33.833333333333336
2025-12-12T01:14:38.393233,36.4,3793.0,80.5,79.1,189,2449,60.75,33.833333333333336
2025-12-12T01:14:44.992053,39.4,3793.0,80.5,79.1,189,2438,57.4375,33.833333333333336
2025-12-12T01:14:51.597054,35.5,3793.0,80.5,79.1,189,2443,57.75,33.5
2025-12-12T01:14:58.196998,39.9,3793.0,80.7,79.1,189,2444,57.6875,33.833333333333336
2025-12-12T01:15:04.904560,40.5,3793.0,80.6,79.1,189,2444,56.5625,34.0
2025-12-12T01:15:11.513502,37.9,3793.0,80.5,79.1,189,2451,56.6875,33.833333333333336
2025-12-12T01:15:18.124311,41.8,3793.0,80.6,79.1,189,2452,56.75,33.5
2025-12-12T01:15:24.717519,37.8,3793.0,80.5,79.1,189,2454,56.8125,33.833333333333336
2025-12-12T01:15:31.322108,42.5,3793.0,80.6,79.1,189,2435,55.5625,33.833333333333336
2025-12-12T01:15:38.205058,53.5,3793.0,80.6,79.1,189,2446,60.875,37.666666666666664
2025-12-12T01:15:44.719693,34.5,3793.0,80.9,79.1,189,2441,61.0625,34.166666666666664
2025-12-12T01:15:51.309353,32.1,3793.0,80.9,79.1,189,2435,58.25,33.5
2025-12-12T01:15:57.888876,35.3,3793.0,80.8,79.1,189,2435,56.8125,33.0
2025-12-12T01:16:04.449729,32.7,3793.0,80.7,79.1,189,2435,55.375,32.833333333333336
2025-12-12T01:16:11.042089,30.3,3793.0,80.4,79.1,189,2435,56.75,32.5
2025-12-12T01:16:17.612165,34.9,3793.0,80.3,79.1,189,2436,55.5625,32.666666666666664
2025-12-12T01:16:24.161742,33.7,3793.0,79.5,79.1,189,2437,56.5625,32.666666666666664
2025-12-12T01:16:30.753393,36.0,3793.0,79.5,79.1,189,2441,57.5,32.666666666666664
2025-12-12T01:16:37.328548,26.1,3793.0,79.5,79.1,189,2433,60.5625,32.333333333333336
2025-12-12T01:16:43.891935,32.6,3793.0,79.5,79.1,189,2438,56.125,32.666666666666664
2025-12-12T01:16:50.465638,36.8,3793.0,79.5,79.1,189,2437,56.5625,32.333333333333336
2025-12-12T01:16:57.026004,34.2,3793.0,79.5,79.1,189,2432,55.1875,32.333333333333336
2025-12-12T01:17:03.834960,47.5,3793.0,80.0,79.1,189,2435,57.0625,36.666666666666664
2025-12-12T01:17:10.681359,46.9,3793.0,80.6,79.1,189,2436,57.5625,37.0
2025-12-12T01:17:17.661900,58.3,3793.0,80.8,79.1,191,2498,58.6875,37.333333333333336
2025-12-12T01:17:24.297724,37.3,3793.0,81.0,79.1,191,2505,57.5,33.5
2025-12-12T01:17:31.161320,51.3,3793.0,81.0,79.1,191,2506,61.875,36.0
2025-12-12T01:17:38.042059,55.3,3793.0,81.0,79.1,191,2521,59.9375,36.5
2025-12-12T01:17:44.895764,50.8,3793.0,80.9,79.1,191,2520,61.25,36.5
2025-12-12T01:17:51.797736,47.9,3793.0,80.9,79.1,190,2530,59.1875,36.5
2025-12-12T01:17:58.661667,54.4,3793.0,81.0,79.1,189,2529,62.0625,36.333333333333336
2025-12-12T01:18:05.486867,48.5,3793.0,81.0,79.1,189,2525,61.5625,35.666666666666664
2025-12-12T01:18:12.346970,53.5,3793.0,81.3,79.1,189,2526,63.375,36.333333333333336
2025-12-12T01:18:19.197727,51.6,3793.0,81.2,79.1,189,2526,60.625,36.833333333333336
2025-12-12T01:18:26.056049,49.0,3793.0,81.2,79.1,189,2521,60.6875,37.166666666666664
2025-12-12T01:18:32.914918,56.4,3793.0,81.2,79.1,189,2511,62.875,37.166666666666664
2025-12-12T01:18:39.837747,56.6,3793.0,81.4,79.1,189,2522,61.5,37.0
2025-12-12T01:18:46.837089,55.3,3793.0,81.3,79.1,189,2521,61.25,37.333333333333336
2025-12-12T01:18:53.647550,51.4,3793.0,81.3,79.1,189,2495,60.75,38.0
2025-12-12T01:19:00.305275,35.2,3793.0,81.6,79.1,189,2491,67.8125,35.333333333333336
2025-12-12T01:19:07.001830,39.6,3793.0,81.6,79.1,189,2482,64.5625,35.333333333333336
2025-12-12T01:19:13.619195,33.2,3793.0,81.5,79.1,189,2485,59.0,33.5
2025-12-12T01:19:20.265094,36.8,3793.0,81.5,79.1,189,2484,58.0,33.333333333333336
2025-12-12T01:19:26.895310,36.4,3793.0,81.5,79.1,189,2485,59.1875,33.166666666666664
2025-12-12T01:19:33.518703,37.5,3793.0,80.4,79.1,189,2480,58.4375,32.833333333333336
2025-12-12T01:19:40.130337,37.9,3793.0,80.3,79.1,189,2476,57.8125,32.833333333333336
2025-12-12T01:19:46.731536,40.2,3793.0,80.3,79.1,189,2477,57.6875,32.666666666666664
2025-12-12T01:19:53.345137,36.4,3793.0,80.4,79.1,189,2481,60.125,33.0
2025-12-12T01:19:59.966003,42.2,3793.0,80.4,79.1,189,2457,56.625,32.666666666666664
2025-12-12T01:20:06.625208,40.9,3793.0,80.4,79.1,189,2458,57.25,32.666666666666664
